encoding|code_clean|description|source|observations|alternative_code_cnf
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||839431
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||839944
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||839977
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||840041
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||840074
atc|B03BA51|cyanocobalamin, combinations|WHO Collaborating Centre for Drug Statistics Methodology||840199
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||840215
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||840223
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||840322
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||840561
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||840637
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||841056
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||841288
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||841304
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||841338
atc|B03AA03|ferrous gluconate|WHO Collaborating Centre for Drug Statistics Methodology||846428
atc|B03AC|Iron, parenteral preparations|WHO Collaborating Centre for Drug Statistics Methodology||849190
atc|B02AA02|Tranexamic acid|WHO Collaborating Centre for Drug Statistics Methodology||849653
atc|B02AB02|Alfa1 antitrypsin|WHO Collaborating Centre for Drug Statistics Methodology||855544
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||858118
atc|B02AB02|Alfa1 antitrypsin|WHO Collaborating Centre for Drug Statistics Methodology||858431
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||859512
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||859538
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||859546
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||861062
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||861138
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||861146
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||863423
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||864470
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||864942
atc|B03BA51|cyanocobalamin, combinations|WHO Collaborating Centre for Drug Statistics Methodology||866152
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||866194
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||866616
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||868620
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||868778
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||868794
atc|B03AA07|ferrous sulfate|WHO Collaborating Centre for Drug Statistics Methodology||869180
atc|B03AA01|ferrous glycine sulfate|WHO Collaborating Centre for Drug Statistics Methodology||870261
atc|B01AA03|Warfarin|WHO Collaborating Centre for Drug Statistics Methodology||870345
atc|B01AA03|Warfarin|WHO Collaborating Centre for Drug Statistics Methodology||870352
atc|B01AA03|Warfarin|WHO Collaborating Centre for Drug Statistics Methodology||870428
atc|B03AA03|ferrous gluconate|WHO Collaborating Centre for Drug Statistics Methodology||873448
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||874594
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||874644
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||874933
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||874941
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||875021
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||875047
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||875070
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||875088
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||875138
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||875153
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||875161
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||875195
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||875211
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||875286
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||877902
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||878272
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||878603
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||878629
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||879056
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||879072
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||879080
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||879098
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||879114
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||879205
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||882167
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||882183
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||882191
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||882670
atc|B03AC|Iron, parenteral preparations|WHO Collaborating Centre for Drug Statistics Methodology||882886
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||882985
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||882993
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||883066
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||883074
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||883082
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||883090
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||883124
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||883140
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||884049
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||885160
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||885251
atc|B03AB09|ferric proteinsuccinylate|WHO Collaborating Centre for Drug Statistics Methodology||889931
atc|B01AA03|Warfarin|WHO Collaborating Centre for Drug Statistics Methodology||893552
atc|B01AA03|Warfarin|WHO Collaborating Centre for Drug Statistics Methodology||893644
atc|B01AA03|Warfarin|WHO Collaborating Centre for Drug Statistics Methodology||893651
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||897710
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||897934
atc|B01AX05|Fondaparinux|WHO Collaborating Centre for Drug Statistics Methodology||897983
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||901280
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||901322
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||901330
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||901348
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||901355
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||901363
atc|B01AB11|Bemiparin|WHO Collaborating Centre for Drug Statistics Methodology||912535
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||916148
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||916155
atc|B02AB02|Alfa1 antitrypsin|WHO Collaborating Centre for Drug Statistics Methodology||917146
atc|B02AB02|Alfa1 antitrypsin|WHO Collaborating Centre for Drug Statistics Methodology||917252
atc|B01AB11|Bemiparin|WHO Collaborating Centre for Drug Statistics Methodology||917419
atc|B01AB11|Bemiparin|WHO Collaborating Centre for Drug Statistics Methodology||917427
atc|B03BA04|cobamamide|WHO Collaborating Centre for Drug Statistics Methodology||928796
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||928812
atc|B03BA04|cobamamide|WHO Collaborating Centre for Drug Statistics Methodology||929612
atc|B02BD01|coagulation factor IX, II, VII and X in combination|WHO Collaborating Centre for Drug Statistics Methodology||935858
atc|B02BD01|coagulation factor IX, II, VII and X in combination|WHO Collaborating Centre for Drug Statistics Methodology||935890
atc|B02BD01|coagulation factor IX, II, VII and X in combination|WHO Collaborating Centre for Drug Statistics Methodology||935932
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||936526
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||936534
atc|B03XA02|darbepoetin alfa|WHO Collaborating Centre for Drug Statistics Methodology||936609
atc|B02AA02|Tranexamic acid|WHO Collaborating Centre for Drug Statistics Methodology||936708
atc|B03XA02|darbepoetin alfa|WHO Collaborating Centre for Drug Statistics Methodology||938357
atc|B03BB01|folic acid|WHO Collaborating Centre for Drug Statistics Methodology||939579
atc|B03XA02|darbepoetin alfa|WHO Collaborating Centre for Drug Statistics Methodology||940429
atc|B03XA02|darbepoetin alfa|WHO Collaborating Centre for Drug Statistics Methodology||940437
atc|B03XA02|darbepoetin alfa|WHO Collaborating Centre for Drug Statistics Methodology||940866
atc|B03XA02|darbepoetin alfa|WHO Collaborating Centre for Drug Statistics Methodology||941369
atc|B03BB01|folic acid|WHO Collaborating Centre for Drug Statistics Methodology||941401
atc|B03XA02|darbepoetin alfa|WHO Collaborating Centre for Drug Statistics Methodology||941674
atc|B03XA02|darbepoetin alfa|WHO Collaborating Centre for Drug Statistics Methodology||941682
atc|B03XA02|darbepoetin alfa|WHO Collaborating Centre for Drug Statistics Methodology||943480
atc|B03XA02|darbepoetin alfa|WHO Collaborating Centre for Drug Statistics Methodology||945865
atc|B03XA02|darbepoetin alfa|WHO Collaborating Centre for Drug Statistics Methodology||945899
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||946897
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||946913
atc|B01AB11|Bemiparin|WHO Collaborating Centre for Drug Statistics Methodology||949438
atc|B02BD03|factor VIII inhibitor bypassing activity|WHO Collaborating Centre for Drug Statistics Methodology||951202
atc|B02BD03|factor VIII inhibitor bypassing activity|WHO Collaborating Centre for Drug Statistics Methodology||955260
atc|B02BD03|factor VIII inhibitor bypassing activity|WHO Collaborating Centre for Drug Statistics Methodology||955278
atc|B02BD03|factor VIII inhibitor bypassing activity|WHO Collaborating Centre for Drug Statistics Methodology||955286
atc|B01AB11|Bemiparin|WHO Collaborating Centre for Drug Statistics Methodology||957902
atc|B02BD03|factor VIII inhibitor bypassing activity|WHO Collaborating Centre for Drug Statistics Methodology||958892
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||961011
atc|B02BD06|von Willebrand factor and coagulation factor VIII in combination|WHO Collaborating Centre for Drug Statistics Methodology||967331
atc|B02BD06|von Willebrand factor and coagulation factor VIII in combination|WHO Collaborating Centre for Drug Statistics Methodology||967349
atc|B02BD06|von Willebrand factor and coagulation factor VIII in combination|WHO Collaborating Centre for Drug Statistics Methodology||967356
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||982272
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||982280
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||982298
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||991927
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||991935
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||991950
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||992370
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||992388
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||993642
atc|B01AB04|Dalteparin|WHO Collaborating Centre for Drug Statistics Methodology||993659
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||993980
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||993998
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||994004
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||994061
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||994079
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||995860
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||995878
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||995944
atc|B03AA10|ferrous ascorbate|WHO Collaborating Centre for Drug Statistics Methodology||996058
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||996090
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||996108
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||996306
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||996975
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||996983
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||997767
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||997775
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||998682
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||998708
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||998716
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||998724
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||998807
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||998815
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||998823
atc|B01AA07|Acenocumarol|WHO Collaborating Centre for Drug Statistics Methodology||999565
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||999703
atc|B01AF04|Edoxaban|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B02AA03|Aminomethylbenzoic acid|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B02AB05|Ulinastatin|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AA02|ferrous fumarate|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AA04|ferrous carbonate|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AA05|ferrous chloride|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AA06|ferrous succinate|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AA08|ferrous tartrate|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AA09|ferrous aspartate|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AA11|ferrous iodine|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AA12|ferrous sodium citrate|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AB01|ferric sodium citrate|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AB03|sodium feredetate|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AB04|ferric hydroxide|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AB05|ferric oxide polymaltose complexes|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AB07|chondroitin sulfate-iron complex|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AB08|ferric acetyl transferrin|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AD01|ferrous amino acid complex and folic acid|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AD04|ferric oxide polymaltose complexes and folic acid|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AE01|iron, vitamin B12 and folic acid|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AE02|iron, multivitamins and folic acid|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03AE04|iron, multivitamins and minerals|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03BA02|cyanocobalamin tannin complex|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03BA53|hydroxocobalamin, combinations|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03XA04|peginesatide|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03XA07|daprodustat|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03XA09|molidustat|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B03XA10|efepoetin alfa|WHO Collaborating Centre for Drug Statistics Methodology||
atc|B02BD17|fidanacogene elaparvovec|WHO Collaborating Centre for Drug Statistics Methodology||
